area,ies,Ncursos,municipio,N,idd,cpc,cpcf,ano
84,165,1,3304557,56,1.9536172151565552,3.1970138549804688,4,2012
84,167,2,3548708,337,-0.6741300225257874,2.615063190460205,3,2012
84,176,4,3304557,43,-2.0634708404541016,2.3941171169281006,3,2012
84,206,1,3550308,136,,2.783189296722412,3,2012
84,207,1,3543402,23,-4.333061218261719,1.8879718780517578,2,2012
84,215,1,3547809,49,-9.968335151672363,1.6494247913360596,2,2012
84,216,1,3106200,0,,,SC,2012
84,242,1,3547809,79,-3.5544519424438477,2.410916566848755,3,2012
84,244,1,3534401,32,-2.4067039489746094,2.3342676162719727,3,2012
84,254,1,3550308,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,263,1,3550308,13,-8.182916641235352,1.1150339841842651,2,2012
84,266,2,3538709,35,-2.520528793334961,2.3239073753356934,3,2012
84,277,1,3304557,6,,1.6730670928955078,2,2012
84,298,1,4113700,20,,2.1066839694976807,3,2012
84,299,1,4112108,23,1.6640479564666748,2.6198084354400635,3,2012
84,316,5,3550308,435,,2.082943916320801,3,2012
84,319,1,3550308,30,,1.7561618089675903,2,2012
84,322,1,1302603,33,-2.000894069671631,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3503208,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3509502,12,5.39774227142334,3.351722478866577,4,2012
84,322,1,3525904,23,-3.2982120513916016,2.1923553943634033,3,2012
84,322,1,3526902,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3543402,9,15.069864273071289,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3547304,12,3.5507264137268066,3.1208057403564453,4,2012
84,322,1,3548500,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3549805,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,3549904,0,,,SC,2012
84,322,10,3550308,351,,2.9005308151245117,3,2012
84,322,1,3552205,12,0.9184190034866333,3.2141306400299072,4,2012
84,322,1,5208707,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,322,1,5300108,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,330,1,3303500,27,-7.295380592346191,1.8964918851852417,2,2012
84,343,1,3106200,15,-0.8538295030593872,2.4366707801818848,3,2012
84,344,1,3106200,56,2.9232969284057617,3.279514789581299,4,2012
84,349,1,3106200,46,-4.9308648109436035,2.2088863849639893,3,2012
84,355,1,4106902,25,-2.2993080615997314,2.074083089828491,3,2012
84,374,2,3550308,79,,1.6866507530212402,2,2012
84,375,2,3550308,27,-0.7107090353965759,2.3243513107299805,3,2012
84,376,7,3550308,84,,2.493330955505371,3,2012
84,387,1,5002704,8,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,396,1,2927408,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,416,1,3550308,33,,1.5893446207046509,2,2012
84,417,2,3550308,153,,2.502192258834839,3,2012
84,441,1,4210100,6,,3.605351686477661,4,2012
84,449,1,4304606,24,,2.9717745780944824,4,2012
84,456,2,3550308,59,,1.362115502357483,2,2012
84,457,1,3548708,37,,2.4594743251800537,3,2012
84,457,4,3550308,134,,,SC,2012
84,458,2,3550308,29,,,SC,2012
84,466,3,3550308,206,,2.996819257736206,4,2012
84,472,1,3301702,44,1.612987756729126,3.0133697986602783,4,2012
84,481,1,3518800,31,,1.6578152179718018,2,2012
84,481,1,3550308,16,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,482,1,4204608,3,,,SC,2012
84,483,1,3518800,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,494,2,4218707,117,,2.774799346923828,3,2012
84,496,2,3516200,31,3.4182446002960205,3.0358190536499023,4,2012
84,515,1,3303302,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,519,1,2927408,1,,,SC,2012
84,521,1,3530607,19,-0.156152606010437,2.417163372039795,3,2012
84,521,1,3550308,73,,2.384921073913574,3,2012
84,522,1,3304557,17,,1.1447774171829224,2,2012
84,526,1,3530607,66,2.6129403114318848,2.9464197158813477,4,2012
84,532,1,4310207,21,,,SC,2012
84,546,1,3550308,17,,,SC,2012
84,555,1,2304400,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,601,1,4307005,22,2.7200136184692383,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,605,1,3548807,18,,2.683364152908325,3,2012
84,641,1,4304606,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,671,2,5002704,770,-8.054007530212402,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,715,1,4106902,10,-7.056612968444824,2.527927875518799,3,2012
84,718,1,2408003,63,-2.2756192684173584,1.9551665782928467,3,2012
84,718,2,2408102,145,-1.7319755554199219,2.2677767276763916,3,2012
84,724,1,2408102,29,2.641303539276123,3.203439235687256,4,2012
84,763,1,5208707,15,,1.7853280305862427,2,2012
84,778,1,3524402,1,,,SC,2012
84,780,1,5103403,23,,2.6559667587280273,3,2012
84,793,5,3550308,57,,2.1355233192443848,3,2012
84,794,1,5108402,6,,,SC,2012
84,802,2,3304557,26,-1.886806845664978,3.1705052852630615,4,2012
84,891,1,3106200,34,-0.9363683462142944,2.7424235343933105,3,2012
84,898,1,3550308,17,,1.6846612691879272,2,2012
84,1042,1,4106902,23,3.5404417514801025,3.3086676597595215,4,2012
84,1058,1,2927408,31,1.1753125190734863,3.210710287094116,4,2012
84,1066,1,1721000,0,,,SC,2012
84,1077,1,2611606,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1107,1,2304400,84,1.4293975830078125,2.8002116680145264,3,2012
84,1129,1,3549805,42,-8.04687786102295,1.617040753364563,2,2012
84,1141,1,3304557,16,,3.211634874343872,4,2012
84,1149,1,3545209,36,2.067497491836548,3.1099853515625,4,2012
84,1151,1,2800308,32,-6.2097249031066895,2.41873836517334,3,2012
84,1160,1,5208707,44,,2.4680869579315186,3,2012
84,1185,3,2927408,83,-4.254986763000488,2.1780691146850586,3,2012
84,1196,1,4115200,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1225,1,3501905,17,,2.7181763648986816,3,2012
84,1237,1,5201405,21,,3.068392515182495,4,2012
84,1252,1,3106200,5,15.108067512512207,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1256,1,4104808,38,0.3208472728729248,2.5744340419769287,3,2012
84,1257,1,4106902,7,-6.528402328491211,1.6703028678894043,2,2012
84,1270,1,3543402,194,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1273,1,3509601,19,-4.324396133422852,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1291,1,4124103,25,4.133410453796387,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1313,1,3552502,22,,2.5928173065185547,3,2012
84,1337,1,4118501,19,0.653633713722229,2.4758052825927734,3,2012
84,1345,1,3534401,12,-3.9728667736053467,2.490161418914795,3,2012
84,1386,1,3509502,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1388,5,3550308,229,,1.808102011680603,2,2012
84,1409,1,3205002,5,-0.36975550651550293,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1412,1,3525904,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1419,1,4106902,21,5.038205146789551,3.7534143924713135,4,2012
84,1457,1,3513009,17,-9.873119354248047,1.6067394018173218,2,2012
84,1462,1,2507507,3,-3.474762439727783,2.2129197120666504,3,2012
84,1472,1,4207502,38,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1491,2,4106902,973,-0.8510410785675049,2.824444532394409,3,2012
84,1499,1,3552809,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1508,1,4115200,7,3.654604911804199,2.9772863388061523,4,2012
84,1509,1,3106200,33,1.5342600345611572,3.061431407928467,4,2012
84,1541,2,3550308,10,,2.8198556900024414,3,2012
84,1557,1,3106200,67,,2.1654086112976074,3,2012
84,1575,1,3104007,1,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1598,1,3170206,17,7.321850776672363,3.552663564682007,4,2012
84,1632,1,4113700,16,,3.358694076538086,4,2012
84,1647,1,2304400,9,6.877538204193115,3.4649810791015625,4,2012
84,1656,1,2211001,8,5.143102645874023,2.988603353500366,4,2012
84,1675,1,2607901,15,-4.3285298347473145,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1690,1,3551009,32,,2.372417688369751,3,2012
84,1708,1,2611606,3,7.858467102050781,3.4504737854003906,4,2012
84,1717,1,2105302,13,-2.0197412967681885,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1742,2,3550308,42,-4.6005449295043945,2.5156755447387695,3,2012
84,1745,1,3550308,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1759,1,4106902,11,5.056177139282227,3.112236738204956,4,2012
84,1762,1,3550308,11,,2.759446144104004,3,2012
84,1772,1,2304400,27,1.3239887952804565,2.684122085571289,3,2012
84,1775,1,2604106,21,9.081815719604492,3.477808952331543,4,2012
84,1776,1,3525904,5,7.389358997344971,4.133546352386475,5,2012
84,1784,1,3548807,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1788,1,3526902,16,,3.125854015350342,4,2012
84,1805,1,2607901,116,-0.973282516002655,2.752035617828369,3,2012
84,1806,1,3534401,26,,1.5354856252670288,2,2012
84,1816,1,3506003,34,-6.537199020385742,1.3793994188308716,2,2012
84,1836,1,3549102,7,5.573359966278076,3.747440814971924,4,2012
84,1838,1,3550308,19,,2.6382482051849365,3,2012
84,1840,1,3201506,0,,,SC,2012
84,1841,1,3541406,14,7.213977813720703,3.9780471324920654,5,2012
84,1846,1,3527108,31,4.04942512512207,3.396338701248169,4,2012
84,1851,1,3304557,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,1853,1,3550308,17,,,SC,2012
84,1856,1,4101408,24,1.5690480470657349,2.281890869140625,3,2012
84,1872,1,4106902,21,-3.282874584197998,2.425959587097168,3,2012
84,1907,1,4105805,12,8.88698673248291,3.5016021728515625,4,2012
84,1965,1,2704302,34,,2.2776548862457275,3,2012
84,1984,1,3139409,15,8.091449737548828,4.106009483337402,5,2012
84,1986,1,3136702,9,0.38379693031311035,3.1597583293914795,4,2012
84,1996,1,5103403,5,8.759994506835938,3.213193416595459,4,2012
84,2010,1,3552205,8,-3.476883888244629,2.1703357696533203,3,2012
84,2075,1,2704302,2,,,SC,2012
84,2123,1,3520509,20,-0.9160111546516418,2.3779594898223877,3,2012
84,2171,1,3106200,0,,,SC,2012
84,2233,1,3106200,26,-0.8254417777061462,2.103269577026367,3,2012
84,2240,1,2304400,11,9.114363670349121,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,2241,1,3136702,0,,,SC,2012
84,2257,1,3513801,25,-2.686406135559082,1.698669672012329,2,2012
84,2451,1,1501402,7,7.580445766448975,3.614689826965332,4,2012
84,2497,1,2304400,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,2569,1,3205309,25,,3.604250907897949,4,2012
84,2625,1,3549904,16,-1.155470848083496,2.5986835956573486,3,2012
84,2783,1,2304400,4,2.764859676361084,3.2035038471221924,4,2012
84,2835,1,2611606,23,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,2859,1,1501402,48,-1.0900154113769531,2.320343017578125,3,2012
84,2911,1,1501402,28,0.2416018843650818,2.419609546661377,3,2012
84,2950,1,4314902,4,8.441320419311523,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,2974,1,5107040,17,1.3554904460906982,2.9488844871520996,4,2012
84,3099,1,2507507,12,-6.703970432281494,2.1694395542144775,3,2012
84,3169,1,3509502,39,-3.4714035987854004,2.715388774871826,3,2012
84,3173,1,3106200,46,,1.9944676160812378,3,2012
84,3294,1,3518800,113,,2.3469364643096924,3,2012
84,3307,2,3543907,12,1.6692111492156982,2.2686891555786133,3,2012
84,3323,1,3509502,51,0.9161237478256226,2.172128915786743,3,2012
84,3333,1,4305108,30,2.607358932495117,3.1449785232543945,4,2012
84,3411,1,3525003,15,,2.710254669189453,3,2012
84,3430,1,3170206,24,-3.309032440185547,1.9910277128219604,3,2012
84,3456,1,3509502,24,,,SC,2012
84,3603,1,3518800,8,-3.129035234451294,2.5225000381469727,3,2012
84,3610,1,5300108,0,,,SC,2012
84,3618,1,3513009,35,-0.21900677680969238,1.8490829467773438,2,2012
84,3680,1,2304400,45,-1.943508505821228,3.255178213119507,4,2012
84,3749,1,3550308,0,,,Ato Vencido,2012
84,3779,1,3547809,35,-3.1756272315979004,2.1009695529937744,3,2012
84,3786,1,3106200,0,,,SC,2012
84,3788,1,3136702,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,3804,1,4314902,98,,2.2469303607940674,3,2012
84,3838,1,2507507,54,-1.0242722034454346,2.2555179595947266,3,2012
84,3853,1,2408102,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,3876,1,3304557,4,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,3879,1,2504009,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,3936,1,3526902,28,-5.0157389640808105,2.443526029586792,3,2012
84,3985,1,3550308,51,3.425065517425537,3.341212511062622,4,2012
84,3990,1,3548708,85,,3.037087917327881,4,2012
84,4006,1,4314407,27,-0.3532677888870239,2.3528544902801514,3,2012
84,4009,1,4106902,17,-4.083151817321777,2.1123390197753906,3,2012
84,4017,1,3525904,41,1.7441750764846802,2.992056369781494,4,2012
84,4066,1,3301009,8,,,SC,2012
84,4095,1,5300108,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,4096,1,4314902,55,-3.3539559841156006,2.2038748264312744,3,2012
84,4097,1,4302105,25,-3.690631628036499,2.036129951477051,3,2012
84,4138,1,3545803,36,,3.4419307708740234,4,2012
84,4141,1,3554102,36,-4.527687072753906,2.8433897495269775,3,2012
84,4150,1,3538709,25,4.5350823402404785,3.7217838764190674,4,2012
84,4169,1,3510609,43,-0.38080549240112305,2.697049856185913,3,2012
84,4209,1,3523909,12,-0.7984060049057007,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,4239,1,4214805,1,,,SC,2012
84,4495,1,4208906,23,-2.479703903198242,2.6530890464782715,3,2012
84,4584,1,4106902,13,,1.7113916873931885,2,2012
84,4629,1,3550308,17,,1.8309330940246582,2,2012
84,4652,1,3549904,26,-5.854737281799316,2.5228753089904785,3,2012
84,4655,1,3552205,39,1.1673078536987305,2.997408866882324,4,2012
84,4702,1,2611606,94,-3.8727619647979736,2.2183361053466797,3,2012
84,4732,2,5300108,75,,2.049633502960205,3,2012
84,4751,1,4118402,22,2.1590070724487305,3.4708821773529053,4,2012
84,4765,1,4128104,13,3.255047559738159,2.9195096492767334,3,2012
84,4766,1,3118601,34,0.5056942701339722,2.6720895767211914,3,2012
84,4784,1,2304400,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,4823,1,2304400,10,-10.374161720275879,0.9745774269104004,2,2012
84,4826,2,3509502,60,-4.159581661224365,2.5254268646240234,3,2012
84,4878,1,3522208,27,2.3963003158569336,3.2698099613189697,4,2012
84,4915,1,1502400,12,,3.0320253372192383,4,2012
84,4998,1,4106902,6,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,5066,1,3118601,6,-0.8368364572525024,3.0425872802734375,4,2012
84,5312,1,3504107,27,2.762340784072876,2.7885353565216064,3,2012
84,5403,1,4106902,36,-0.8281760215759277,2.539057493209839,3,2012
84,5451,1,3506003,52,-7.9318437576293945,2.0517518520355225,3,2012
84,5520,1,1400100,6,,,SC,2012
84,5668,2,4209102,53,0.45447397232055664,3.2951886653900146,4,2012
84,10058,1,2932903,8,0.11102509498596191,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,12005,1,3106200,8,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,12784,1,4313409,6,,3.9813663959503174,5,2012
84,13106,1,2304400,50,3.0733275413513184,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,13133,1,5208707,22,1.6078336238861084,3.243852138519287,4,2012
84,13359,1,4301602,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,13796,1,3540606,3,4.323802947998047,,Unidade com cursos não reconhecidos até 22/11/2013,2012
84,14248,1,3170206,35,-1.102268934249878,2.035404920578003,3,2012
85,13,1,4304408,5,,2.110661506652832,3,2012
85,13,3,4305108,40,,2.9737119674682617,4,2012
85,14,1,4318705,25,0.2030315399169922,3.3502440452575684,4,2012
85,23,1,4313409,20,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,35,1,3501608,139,1.3805387020111084,2.6492502689361572,3,2012
85,82,2,4209003,75,,2.6454083919525146,3,2012
85,82,1,4219309,28,,,SC,2012
85,87,1,4202909,18,,2.310033082962036,3,2012
85,87,1,4216305,9,,,SC,2012
85,142,1,3170206,0,,,SC,2012
85,143,1,3170107,61,-3.7346529960632324,1.7682263851165771,2,2012
85,143,1,3170206,0,,,SC,2012
85,146,1,3549805,31,,2.6106534004211426,3,2012
85,150,1,3552205,13,,2.90909481048584,3,2012
85,163,4,3304557,61,,3.239708185195923,4,2012
85,165,1,3304557,54,1.383900761604309,3.2152628898620605,4,2012
85,167,2,3548708,188,,2.608473777770996,3,2012
85,176,6,3304557,340,-3.8879871368408203,2.0738186836242676,3,2012
85,206,1,3550308,136,,2.42380428314209,3,2012
85,207,1,3543402,47,,2.5343265533447266,3,2012
85,215,1,3547809,65,-1.5398540496826172,2.767385721206665,3,2012
85,254,1,3550308,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,267,1,3205309,56,,2.978829860687256,4,2012
85,278,1,3304557,29,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,298,1,4113700,2225,,2.4059181213378906,3,2012
85,316,5,3550308,152,,2.2415595054626465,3,2012
85,322,1,1302603,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,322,1,3503208,34,,,SC,2012
85,322,1,3509502,7,12.629022598266602,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,322,1,3525904,28,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,322,1,3547304,27,3.86567759513855,2.9046435356140137,3,2012
85,322,1,3548500,19,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,322,1,3549904,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,322,9,3550308,551,,2.6525988578796387,3,2012
85,322,1,3552205,36,4.475552558898926,3.585014820098877,4,2012
85,343,1,3106200,41,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,344,3,3106200,203,-1.5789732933044434,2.629284620285034,3,2012
85,349,1,3106200,75,0.9480295181274414,2.7054481506347656,3,2012
85,374,1,3550308,45,,2.3846051692962646,3,2012
85,386,1,5208707,12,1.331139087677002,2.8411455154418945,3,2012
85,387,1,5002704,11,-3.531289577484131,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,396,1,2927408,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,403,1,5300108,2,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,417,2,3550308,265,,2.6581127643585205,3,2012
85,437,1,4105508,66,0.053574562072753906,2.490724802017212,3,2012
85,441,1,4210100,25,,2.8203227519989014,3,2012
85,449,1,4304606,25,,3.0967657566070557,4,2012
85,457,1,3548708,117,,,SC,2012
85,466,2,3550308,179,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,482,1,4204608,47,0.4574601650238037,2.715838670730591,3,2012
85,494,1,4202800,11,,,SC,2012
85,494,1,4207007,17,,,SC,2012
85,494,2,4218707,135,,2.6874969005584717,3,2012
85,496,1,3516200,59,-2.289905309677124,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,502,1,3548500,35,2.856990337371826,3.1604461669921875,4,2012
85,521,1,3530607,45,-7.284302234649658,1.4915257692337036,2,2012
85,521,1,3550308,75,-4.696993827819824,1.3802465200424194,2,2012
85,526,2,3530607,387,,2.206102132797241,3,2012
85,532,1,4310207,71,-4.819516181945801,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,582,1,4320651,12,,,SC,2012
85,601,1,4307906,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,601,1,4308102,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,601,1,4313508,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,601,1,4314902,18,-0.1503763198852539,3.5454556941986084,4,2012
85,605,1,3548807,45,,1.0251648426055908,2,2012
85,634,1,4314407,10,-5.092700004577637,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,641,1,4304606,164,-2.0061731338500977,2.3264567852020264,3,2012
85,664,1,3205200,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,665,1,3554102,22,8.013982772827148,3.5503902435302734,4,2012
85,670,1,3507605,53,-5.1091742515563965,2.388885736465454,3,2012
85,671,1,5002704,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,694,1,5002704,55,-0.4778165817260742,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,718,1,2408003,59,,,SC,2012
85,757,1,1506807,5,,,SC,2012
85,763,1,5208707,27,,1.678722858428955,2,2012
85,793,2,3550308,75,,2.2212612628936768,3,2012
85,918,1,4104808,47,5.999208450317383,3.0865120887756348,4,2012
85,1042,1,4106902,28,,2.7822537422180176,3,2012
85,1043,1,3503307,35,-7.661966800689697,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1055,1,2927408,22,,,SC,2012
85,1107,1,2304400,89,-0.7012039422988892,2.509371042251587,3,2012
85,1149,1,3523909,52,-0.8432137370109558,2.6870453357696533,3,2012
85,1151,1,2800308,33,-1.6270496845245361,3.115220785140991,4,2012
85,1160,1,5208707,104,,1.132249116897583,2,2012
85,1185,2,2927408,163,-3.8042054176330566,2.1636364459991455,3,2012
85,1196,1,4115200,814,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1258,1,4104808,36,-4.28325080871582,2.2190237045288086,3,2012
85,1351,3,4209102,819,,2.066202163696289,3,2012
85,1381,1,1302603,61,3.816152811050415,3.3449625968933105,4,2012
85,1399,1,4126256,28,0.49329274892807007,2.3599371910095215,3,2012
85,1423,1,1501402,7,,,SC,2012
85,1446,2,5300108,163,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1457,1,3513009,35,-3.088364601135254,2.2160696983337402,3,2012
85,1462,1,2507507,7,3.8842005729675293,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1472,1,4207502,1916,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1491,2,4106902,3739,-0.849821925163269,2.6826515197753906,3,2012
85,1554,1,3542602,38,2.8024544715881348,2.869870901107788,3,2012
85,1584,1,3518404,82,3.981964588165283,3.1916823387145996,4,2012
85,1612,1,4127700,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1618,1,4202404,7,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1625,1,3520442,2,-1.124027967453003,,Descredenciada,2012
85,1647,1,2304400,5,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1656,1,2211001,9,-3.7495787143707275,1.8945509195327759,2,2012
85,1690,1,3551009,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1703,1,5218805,20,,2.2065227031707764,3,2012
85,1742,1,3550308,31,-2.730191707611084,2.1440677642822266,3,2012
85,1762,1,3550308,12,-2.6133463382720947,2.267153739929199,3,2012
85,1772,1,2304400,3,7.400709629058838,3.558988332748413,4,2012
85,1788,1,3526902,37,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1804,1,3529401,30,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1806,1,3534401,46,,1.107248067855835,2,2012
85,1810,1,3510500,18,0.32288169860839844,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1810,1,3550308,37,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,1816,1,3506003,34,-2.1420376300811768,2.0969398021698,3,2012
85,1836,1,3549102,10,,3.1822609901428223,4,2012
85,1846,1,3527108,2,,2.584179639816284,3,2012
85,1851,1,3304557,235,,4.473684310913086,5,2012
85,1917,1,1100049,12,0.9475460052490234,2.906952381134033,3,2012
85,1996,1,5103403,12,7.248481273651123,2.800844430923462,3,2012
85,2010,1,3552205,20,-1.6443371772766113,2.3579726219177246,3,2012
85,2075,1,2704302,10,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,2085,1,2927408,12,3.6943068504333496,2.3313710689544678,3,2012
85,2233,1,3106200,62,0.5420794486999512,1.9770058393478394,3,2012
85,2244,1,2704302,10,,,SC,2012
85,2266,1,5208004,109,-1.2571382522583008,1.8763172626495361,2,2012
85,2319,1,4216602,38,,,SC,2012
85,2451,1,1501402,8,,2.2264206409454346,3,2012
85,2497,2,2304400,187,-0.7865176200866699,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,2539,1,2103604,26,-9.768059730529785,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,2548,1,1508100,20,,,SC,2012
85,2581,1,2927408,7,-8.990182876586914,0.8357022404670715,1,2012
85,2793,1,3550308,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,2879,1,3509007,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,2911,1,1501402,30,-5.312377452850342,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,3099,1,2507507,39,-2.650310516357422,2.618443727493286,3,2012
85,3151,1,4204202,1,,,SC,2012
85,3189,1,3105103,0,,,SC,2012
85,3189,1,3154606,22,5.444123268127441,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,3189,1,3156700,27,5.652967929840088,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,3205,1,3171303,39,-1.6692167520523071,2.0414702892303467,3,2012
85,3294,1,3518800,184,,2.492666482925415,3,2012
85,3295,1,4205407,83,,2.7516772747039795,3,2012
85,3308,1,3548708,87,4.938455581665039,3.691915512084961,4,2012
85,3333,1,4305108,9,,3.191098690032959,4,2012
85,3368,1,3170701,62,4.770242214202881,2.9271585941314697,3,2012
85,3428,1,3541000,8,,,SC,2012
85,3478,1,3110905,19,2.541332244873047,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,3529,1,3529005,65,-0.5244525671005249,2.2283172607421875,3,2012
85,3680,1,2304400,89,-1.2857272624969482,3.3064565658569336,4,2012
85,3786,1,3106200,123,0.6891469955444336,1.9633610248565674,3,2012
85,3788,1,3136702,0,,,Unidade com cursos não reconhecidos até 22/11/2013,2012
85,3946,1,4218707,33,,2.4644548892974854,3,2012
85,3947,1,4204202,28,0.49920856952667236,2.2344090938568115,3,2012
85,3948,1,4202404,35,,2.0300240516662598,3,2012
85,3962,1,2927408,5,4.262996673583984,3.3937127590179443,4,2012
85,3990,1,3548708,151,-0.806898832321167,2.543797492980957,3,2012
85,4006,1,4314407,9,0.3713926076889038,2.7529585361480713,3,2012
85,4009,1,4106902,22,-2.8923768997192383,2.319418430328369,3,2012
85,4021,1,3516705,86,4.006740570068359,2.78155517578125,3,2012
85,4024,1,3530508,26,2.1438632011413574,3.143373966217041,4,2012
85,4077,1,4309209,98,-5.541874408721924,1.287390947341919,2,2012
85,4092,1,4204301,20,-1.3573806285858154,2.0632879734039307,3,2012
85,4097,1,4302105,91,,2.3544070720672607,3,2012
85,4209,1,3523909,23,,1.5626142024993896,2,2012
85,4261,1,4314902,19,-0.9434546232223511,2.375408887863159,3,2012
85,4294,1,4208906,48,,2.2064740657806396,3,2012
85,4421,1,3106200,147,1.55698561668396,2.488689661026001,3,2012
85,4442,1,3518800,11,-6.777422904968262,1.3399221897125244,2,2012
