ies,orgacad,catadm,curso,area,municipio,Nci,Ncp,enade,N,fracN,idd,cpc,cpcf,ano,adm
221,Universidade,Privada,5826,1,3550308,204,181,2.0910301208496094,92.0,0.5082873106002808,-0.363070011138916,2.606342553621727,3,2015,priv
221,Universidade,Privada,65959,1,3550308,124,107,1.8001439571380615,39.0,0.3644859790802002,-1.2197734117507935,2.487085820031565,3,2015,priv
221,Universidade,Privada,70353,1,3550308,82,72,1.950405240058899,37.0,0.5138888955116272,-0.8273097276687622,2.5787528364307053,3,2015,priv
221,Universidade,Privada,108835,1,3550308,32,29,2.308966636657715,16.0,0.5517241358757019,0.024524565786123276,2.8139211856951096,3,2015,priv
222,Centro Universitário,Privada,5884,1,3557105,16,14,4.76584529876709,12.0,0.8571428656578064,5.126579284667969,4.487232344094562,5,2015,priv
225,Faculdade,Privada,5914,1,3547809,203,175,1.6522269248962402,49.0,0.2800000011920929,-0.22303640842437744,2.0060247488834237,3,2015,priv
226,Centro Universitário,Privada,5919,1,3548500,26,25,2.042471170425415,16.0,0.6399999856948853,-1.7137258052825928,2.165554086732234,3,2015,priv
227,Universidade,Privada,5958,1,3548500,47,36,3.337148904800415,15.0,0.4166666567325592,1.2590975761413574,3.341140716971315,4,2015,priv
231,Faculdade,Privada,67518,1,3548708,158,147,2.676128625869751,83.0,0.5646258592605591,0.32991427183151245,2.7766496318627083,3,2015,priv
234,Faculdade,Privada,6055,1,3550308,36,29,3.1536402702331543,11.0,0.37931033968925476,0.5965989232063293,2.9058381729182297,3,2015,priv
240,Universidade,Privada,6115,1,3304557,22,19,1.2958749532699585,1.0,0.05263157933950424,,2.1324802416727815,3,2015,priv
242,Centro Universitário,Privada,6166,1,3547809,275,159,1.8848762512207031,96.0,0.6037735939025879,-0.07643389701843262,2.197495414961914,3,2015,priv
244,Centro Universitário,Privada,6185,1,3534401,300,238,2.0299949645996094,121.0,0.5084033608436584,0.22814278304576874,2.3939603149445374,3,2015,priv
254,Centro Universitário,Privada,6241,1,3550308,14,14,2.2119040489196777,3.0,0.2142857164144516,0.15983135998249054,2.5352461715386907,3,2015,priv
263,Faculdade,Privada,6328,1,3550308,69,52,2.044250249862671,34.0,0.6538461446762085,-0.5147193670272827,2.1422413171432027,3,2015,priv
265,Faculdade,Privada,22254,1,3534708,53,48,2.0484583377838135,27.0,0.5625,-0.044679511338472366,2.772017171108741,3,2015,priv
266,Universidade,Privada,6392,1,3538709,197,154,2.0956504344940186,100.0,0.649350643157959,-0.774377167224884,2.4450049721939675,3,2015,priv
267,Faculdade,Privada,6461,1,3205309,31,30,4.692538738250732,17.0,0.5666666626930237,4.62269401550293,4.008320585999019,4,2015,priv
269,Faculdade,Privada,6473,1,3555000,51,42,1.4605576992034912,30.0,0.7142857313156128,-0.9943560361862183,2.0528974559444615,3,2015,priv
271,Universidade,Privada,6494,1,3541406,172,151,2.460233688354492,102.0,0.6754966974258423,0.09239868074655533,3.1614406672891247,4,2015,priv
275,Universidade,Privada,6577,1,3549904,26,25,3.001384735107422,12.0,0.47999998927116394,0.3035753071308136,2.71677953847941,3,2015,priv
275,Universidade,Privada,118294,1,3509700,42,39,2.0781569480895996,25.0,0.6410256624221802,-0.14128181338310242,2.508077552077192,3,2015,priv
277,Centro Universitário,Privada,117296,1,3304557,320,271,1.6422322988510132,59.0,0.2177121788263321,-0.3774767518043518,2.3906410595378618,3,2015,priv
277,Centro Universitário,Privada,1153667,1,3304557,63,58,1.5879297256469727,14.0,0.24137930572032928,-1.4233782291412354,2.041627140276291,3,2015,priv
277,Centro Universitário,Privada,1153682,1,3304557,128,112,1.4847712516784668,34.0,0.3035714328289032,0.9419309496879578,2.418412380888356,3,2015,priv
277,Centro Universitário,Privada,1153694,1,3304557,32,29,2.0075976848602295,8.0,0.27586206793785095,0.697683572769165,2.597687845738652,3,2015,priv
278,Faculdade,Privada,6663,1,3304557,295,257,1.2302546501159668,76.0,0.29571983218193054,-0.5353341102600098,2.7077183143538144,3,2015,priv
294,Faculdade,Privada,6741,1,4321808,53,48,2.425852060317993,24.0,0.5,0.2833009660243988,2.558741954292027,3,2015,priv
295,Universidade,Privada,6749,1,4316808,163,159,3.0644967555999756,81.0,0.5094339847564697,0.5545704960823059,2.882796354349519,3,2015,priv
295,Universidade,Privada,54822,1,4320701,20,19,2.8240408897399902,17.0,0.8947368264198303,1.8590977191925049,2.853339276579702,3,2015,priv
295,Universidade,Privada,59270,1,4304630,27,27,2.7987093925476074,18.0,0.6666666865348816,1.829254150390625,3.08759772022071,4,2015,priv
295,Universidade,Privada,64542,1,4322608,52,49,2.25879168510437,23.0,0.4693877696990967,-0.6181848645210266,2.395217959342361,3,2015,priv
296,Universidade,Privada,6808,1,4301602,42,39,2.3241047859191895,23.0,0.5897436141967773,-0.2828311324119568,2.704249228963162,3,2015,priv
296,Universidade,Privada,6820,1,4318309,27,27,2.5707902908325195,20.0,0.7407407164573669,0.551898181438446,2.6028610639219742,3,2015,priv
296,Universidade,Privada,6821,1,4306601,16,14,2.9729442596435547,12.0,0.8571428656578064,1.3219711780548096,2.79747645429811,3,2015,priv
296,Universidade,Privada,6839,1,4317103,27,20,3.320559501647949,18.0,0.8999999761581421,0.7676525115966797,2.9683496847851902,4,2015,priv
296,Universidade,Privada,8518,1,4300406,22,21,1.6561484336853027,17.0,0.8095238208770752,-1.214148998260498,2.224919576335567,3,2015,priv
298,Universidade,Privada,6987,1,4101507,61,53,1.884911298751831,33.0,0.6226415038108826,0.4049573242664337,2.277838321602968,3,2015,priv
298,Universidade,Privada,6994,1,4113700,161,139,2.3656303882598877,92.0,0.6618704795837402,0.17903193831443787,2.9325899862570255,3,2015,priv
298,Universidade,Privada,57532,1,4102406,15,14,1.2793152332305908,9.0,0.6428571343421936,-2.046931505203247,1.8640206790207208,2,2015,priv
298,Universidade,Privada,97980,1,4113700,11155,10059,1.4287834167480469,3842.0,0.38194650411605835,0.05391986295580864,2.490419261133525,3,2015,priv
299,Faculdade,Privada,19603,1,4112108,34,31,2.0553953647613525,15.0,0.4838709533214569,1.1539216041564941,2.626288723695232,3,2015,priv
302,Faculdade,Privada,7055,1,3122306,34,33,2.645171642303467,18.0,0.5454545617103577,1.4686452150344849,2.927483847686947,3,2015,priv
308,Universidade,Privada,7120,1,3105608,76,75,2.6923716068267822,50.0,0.6666666865348816,0.01633554883301258,2.2470295861549223,3,2015,priv
308,Universidade,Privada,59421,1,3136702,18,11,1.8637239933013916,8.0,0.7272727489471436,-1.3896368741989136,2.2066772859784756,3,2015,priv
316,Universidade,Privada,40657,1,3550308,180,172,2.8187766075134277,98.0,0.569767415523529,0.30994272232055664,3.3802256826235375,4,2015,priv
316,Universidade,Privada,66232,1,3550308,316,302,3.075479507446289,139.0,0.4602648913860321,0.3530873656272888,3.4146154458374425,4,2015,priv
316,Universidade,Privada,72189,1,3550308,169,157,2.9397084712982178,74.0,0.47133758664131165,0.5761483907699585,3.4393512066039076,4,2015,priv
316,Universidade,Privada,111968,1,3550308,298,274,2.7244203090667725,126.0,0.45985400676727295,0.33107006549835205,3.2235734448337077,4,2015,priv
316,Universidade,Privada,116378,1,3550308,63,55,2.4514822959899902,11.0,0.20000000298023224,-1.288939118385315,2.8862611658850965,3,2015,priv
319,Universidade,Privada,7187,1,3550308,141,91,1.6254093647003174,34.0,0.37362638115882874,-0.017230786383152008,2.32683567602247,3,2015,priv
319,Universidade,Privada,18421,1,3515509,19,19,1.997403860092163,13.0,0.6842105388641357,0.15018151700496674,3.0501352053115904,4,2015,priv
319,Universidade,Privada,21701,1,3513702,41,37,2.4505014419555664,24.0,0.6486486196517944,0.06789625436067581,2.873162278766067,3,2015,priv
322,Universidade,Privada,7272,1,3550308,162,119,3.0985350608825684,76.0,0.6386554837226868,0.5401833653450012,2.838682320593825,3,2015,priv
322,Universidade,Privada,7285,1,3550308,49,36,3.0762317180633545,15.0,0.4166666567325592,0.7947661876678467,2.6707780438373816,3,2015,priv
322,Universidade,Privada,7287,1,3550308,60,41,3.593719959259033,23.0,0.5609756112098694,2.3479111194610596,3.247310249064032,4,2015,priv
322,Universidade,Privada,7293,1,3543402,48,44,2.692734479904175,23.0,0.5227272510528564,0.055021416395902634,2.680473807380336,3,2015,priv
322,Universidade,Privada,7299,1,3509502,81,60,3.2179365158081055,37.0,0.6166666746139526,0.13751982152462006,2.6073818134508935,3,2015,priv
322,Universidade,Privada,18824,1,3503208,41,29,3.1175386905670166,16.0,0.5517241358757019,1.3371009826660156,3.0897472574311786,4,2015,priv
322,Universidade,Privada,18831,1,3548500,63,50,3.5658504962921143,38.0,0.7599999904632568,0.8877400755882263,3.141160860209537,4,2015,priv
322,Universidade,Privada,18838,1,3549904,58,47,3.8063907623291016,22.0,0.4680851101875305,0.5889226198196411,3.1068173999830493,4,2015,priv
322,Universidade,Privada,18845,1,3502804,16,12,4.111043453216553,8.0,0.6666666865348816,5.725306510925293,3.947548744965739,5,2015,priv
322,Universidade,Privada,19513,1,3506003,21,19,3.323906898498535,14.0,0.7368420958518982,1.1938419342041016,3.0936023430601116,4,2015,priv
322,Universidade,Privada,19514,1,3552205,84,74,3.141669511795044,50.0,0.6756756901741028,0.8229280114173889,2.9907785565208735,4,2015,priv
322,Universidade,Privada,19519,1,3549805,74,66,3.2962472438812256,43.0,0.6515151262283325,0.5833396315574646,2.8672702699222095,3,2015,priv
322,Universidade,Privada,19542,1,3547304,133,106,2.727175235748291,62.0,0.5849056839942932,-0.3427402079105377,2.6747968781038853,3,2015,priv
322,Universidade,Privada,38830,1,3550308,62,52,2.8650550842285156,23.0,0.4423076808452606,1.6440843343734741,2.938228998403747,3,2015,priv
322,Universidade,Privada,43259,1,5300108,47,43,2.6138973236083984,23.0,0.5348837375640869,0.980117678642273,2.7810908633017517,3,2015,priv
322,Universidade,Privada,43639,1,5208707,10,10,2.8415794372558594,7.0,0.699999988079071,1.0187952518463135,2.953674720279063,4,2015,priv
322,Universidade,Privada,43657,1,1302603,18,14,2.4716005325317383,8.0,0.5714285969734192,1.176725149154663,2.970398521013123,4,2015,priv
322,Universidade,Privada,50570,1,3525904,33,20,3.8152782917022705,11.0,0.550000011920929,3.4782726764678955,3.8206667155298977,4,2015,priv
322,Universidade,Privada,50574,1,3526902,14,12,2.2571613788604736,7.0,0.5833333134651184,-2.608386516571045,2.4544571182266366,3,2015,priv
322,Universidade,Privada,50576,1,3549706,30,28,2.945408821105957,18.0,0.6428571343421936,0.2745820879936218,3.0141154498406957,4,2015,priv
322,Universidade,Privada,51388,1,3504008,14,13,3.2685463428497314,7.0,0.5384615659713745,1.6767340898513794,3.182582467722281,4,2015,priv
322,Universidade,Privada,69762,1,3550308,39,36,3.234419345855713,21.0,0.5833333134651184,0.8706040382385254,2.9313175685864783,3,2015,priv
322,Universidade,Privada,69798,1,3550308,24,21,2.757148504257202,12.0,0.5714285969734192,1.0912913084030151,2.8675252118237813,3,2015,priv
322,Universidade,Privada,69806,1,3550308,55,37,2.6258785724639893,21.0,0.5675675868988037,0.726749062538147,2.7167900602010384,3,2015,priv
322,Universidade,Privada,69821,1,3550308,40,35,2.985788345336914,17.0,0.48571428656578064,2.1075732707977295,3.1083488576101725,4,2015,priv
322,Universidade,Privada,69846,1,3550308,128,100,3.166708469390869,69.0,0.6899999976158142,0.11445319652557373,2.7858867103106575,3,2015,priv
322,Universidade,Privada,100326,1,3550308,1815,1604,1.3731377124786377,639.0,0.39837905764579773,-0.05007988587021828,2.5728065755701257,3,2015,priv
322,Universidade,Privada,1265456,1,3550308,16,14,2.45151686668396,8.0,0.5714285969734192,2.4447762966156006,,Curso não reconhecido até 31/12/2015,2015,priv
330,Universidade,Privada,80022,1,3303500,49,48,2.4594178199768066,26.0,0.5416666865348816,0.8362454771995544,3.1161028789430514,4,2015,priv
330,Universidade,Privada,80026,1,3302205,13,5,2.578005313873291,4.0,0.800000011920929,-0.03873005509376526,3.0674214334519014,4,2015,priv
336,Faculdade,Privada,7463,1,3136702,19,17,3.528148651123047,9.0,0.529411792755127,3.3919172286987305,3.379644267264818,4,2015,priv
338,Universidade,Privada,7502,1,3106200,167,148,3.0003855228424072,93.0,0.6283783912658691,-0.9805030226707458,2.5788471982710046,3,2015,priv
338,Universidade,Privada,7513,1,3118601,156,123,2.5044503211975098,67.0,0.5447154641151428,-0.1253926008939743,2.5957944869450884,3,2015,priv
338,Universidade,Privada,7517,1,3106705,61,57,2.9166719913482666,35.0,0.6140350699424744,0.07198266685009003,2.8693282778584157,3,2015,priv
338,Universidade,Privada,14778,1,3151800,167,138,3.0868279933929443,97.0,0.7028985619544983,0.20217746496200562,3.2242990158774116,4,2015,priv
338,Universidade,Privada,20829,1,3104205,77,72,2.6415579319000244,48.0,0.6666666865348816,-0.6804026365280151,2.646818906277616,3,2015,priv
338,Universidade,Privada,42214,1,3106200,155,118,2.4863176345825195,72.0,0.6101694703102112,-0.7131657004356384,,Curso não reconhecido até 31/12/2015,2015,priv
338,Universidade,Privada,57176,1,3106200,113,95,2.547725200653076,62.0,0.6526315808296204,0.11623289436101913,2.677946527835775,3,2015,priv
338,Universidade,Privada,97121,1,3106200,113,97,3.1879613399505615,53.0,0.5463917255401611,0.14419105648994446,,Curso não reconhecido até 31/12/2015,2015,priv
338,Universidade,Privada,114354,1,3128006,25,22,1.5715410709381104,18.0,0.8181818127632141,-1.3094459772109985,2.4512260034217057,3,2015,priv
338,Universidade,Privada,121370,1,3106200,27,21,3.4088706970214844,1.0,0.0476190485060215,,3.320790270571479,4,2015,priv
343,Centro Universitário,Privada,25170,1,3106200,167,150,2.274506092071533,82.0,0.54666668176651,-0.08995895832777023,2.473171612138043,3,2015,priv
343,Centro Universitário,Privada,1114748,1,3106200,49,38,2.4435415267944336,3.0,0.07894736528396606,,2.4834079732674974,3,2015,priv
344,Centro Universitário,Privada,7621,1,3106200,152,131,3.194695472717285,75.0,0.572519063949585,0.05398155003786087,3.163309269909386,4,2015,priv
344,Centro Universitário,Privada,34861,1,3106200,69,57,2.9977240562438965,30.0,0.5263158082962036,0.16626612842082977,2.971803888606974,4,2015,priv
344,Centro Universitário,Privada,1130614,1,3106200,45,40,2.4855165481567383,30.0,0.75,0.4751147925853729,3.0003510490550447,4,2015,priv
344,Centro Universitário,Privada,1259295,1,3106200,2,1,,,,,,SC,2015,priv
346,Faculdade,Privada,7634,1,3526902,33,9,3.7601611614227295,7.0,0.7777777910232544,2.933379888534546,3.4944994977056343,4,2015,priv
349,Centro Universitário,Privada,20831,1,3106200,150,135,2.6363725662231445,90.0,0.6666666865348816,-0.0027608696836978197,3.0425398690238414,4,2015,priv
349,Centro Universitário,Privada,1177647,1,3106200,64,63,3.350391387939453,44.0,0.6984127163887024,0.8898002505302429,3.3318143972364287,4,2015,priv
352,Centro Universitário,Privada,7684,1,2507507,55,53,2.221954822540283,39.0,0.7358490824699402,-0.08842835575342178,2.823410889561897,3,2015,priv
355,Universidade,Privada,64300,1,4106902,38,31,3.042811870574951,14.0,0.4516128897666931,0.9233150482177734,3.2429151915682626,4,2015,priv
360,Centro Universitário,Privada,7779,1,3550308,12,12,1.3182551860809326,2.0,0.1666666716337204,,1.7503942749510393,2,2015,priv
367,Universidade,Estadual,7835,1,3143302,54,51,3.833587169647217,40.0,0.7843137383460999,1.2940704822540283,2.7521630479656825,3,2015,pub
367,Universidade,Estadual,150243,1,3108602,18,17,3.217353105545044,13.0,0.7647058963775635,1.6121641397476196,,Curso não reconhecido até 31/12/2015,2015,pub
374,Centro Universitário,Privada,7937,1,3550308,120,101,2.208186149597168,32.0,0.31683167815208435,-0.08702404052019119,2.5956728559469404,3,2015,priv
374,Centro Universitário,Privada,114506,1,3550308,346,302,2.1520421504974365,126.0,0.41721853613853455,-0.038020189851522446,2.7155442844233733,3,2015,priv
374,Centro Universitário,Privada,123077,1,3550308,67,51,2.4651639461517334,22.0,0.4313725531101227,1.5154809951782227,2.914995477976139,3,2015,priv
375,Universidade,Privada,74669,1,3550308,79,66,2.3816299438476562,41.0,0.6212121248245239,0.3600311577320099,2.471665733654415,3,2015,priv
375,Universidade,Privada,94901,1,3550308,776,553,1.254766583442688,162.0,0.29294756054878235,-0.32773202657699585,1.982063070350765,3,2015,priv
376,Centro Universitário,Privada,8013,1,3550308,65,27,1.5258203744888306,17.0,0.6296296119689941,-0.8228245973587036,2.309437453441878,3,2015,priv
376,Centro Universitário,Privada,119478,1,3550308,108,87,1.8303766250610352,42.0,0.48275861144065857,-0.49808934330940247,2.278100090071712,3,2015,priv
376,Centro Universitário,Privada,119978,1,3550308,123,62,1.9105523824691772,32.0,0.5161290168762207,0.06106201559305191,2.520071639075777,3,2015,priv
376,Centro Universitário,Privada,1166616,1,3550308,85,57,1.9892374277114868,27.0,0.4736842215061188,0.30575934052467346,,Curso não reconhecido até 31/12/2015,2015,priv
376,Centro Universitário,Privada,1166630,1,3550308,41,37,1.675087809562683,16.0,0.4324324429035187,-0.5798900127410889,,Curso não reconhecido até 31/12/2015,2015,priv
376,Centro Universitário,Privada,1166759,1,3550308,75,62,1.6908870935440063,29.0,0.4677419364452362,-0.9788299798965454,,Curso não reconhecido até 31/12/2015,2015,priv
383,Universidade,Privada,8054,1,1500800,66,51,2.7045297622680664,34.0,0.6666666865348816,0.30013155937194824,2.637612090887624,3,2015,priv
383,Universidade,Privada,1169763,1,1501402,34,26,2.71716570854187,15.0,0.5769230723381042,-0.5718173980712891,2.4665615137041628,3,2015,priv
384,Centro Universitário,Privada,22018,1,5201108,89,74,2.6037540435791016,51.0,0.6891891956329346,0.1331896185874939,2.9800213760971617,4,2015,priv
385,Universidade,Privada,8117,1,2927408,154,129,2.8931946754455566,81.0,0.6279069781303406,-0.18690301477909088,2.909932404817109,3,2015,priv
385,Universidade,Privada,97437,1,2910800,71,65,2.785334587097168,35.0,0.5384615659713745,0.6720201969146729,3.176704560890845,4,2015,priv
385,Universidade,Privada,97501,1,2927408,142,116,1.7032220363616943,47.0,0.4051724076271057,-0.28883838653564453,2.5205584341374476,3,2015,priv
386,Centro Universitário,Privada,8139,1,5208707,49,39,2.0512704849243164,15.0,0.38461539149284363,0.28487077355384827,2.5326578332073613,3,2015,priv
387,Universidade,Privada,8151,1,5002704,45,44,2.6487512588500977,37.0,0.8409090638160706,0.08553890138864517,2.8306185991978197,3,2015,priv
387,Universidade,Privada,123852,1,5002704,35,24,2.34452223777771,11.0,0.4583333432674408,-2.1435720920562744,2.383784751443896,3,2015,priv
396,Faculdade,Privada,8246,1,2927408,61,54,1.6479288339614868,21.0,0.3888888955116272,-2.1199097633361816,2.5534325780969502,3,2015,priv
396,Faculdade,Privada,104818,1,2927408,37,34,3.150235176086426,25.0,0.7352941036224365,0.9209164381027222,3.0678795402271435,4,2015,priv
398,Universidade,Privada,64935,1,2800308,163,132,1.9794564247131348,76.0,0.5757575631141663,0.30395829677581787,2.7548756360696154,3,2015,priv
398,Universidade,Privada,79939,1,2802106,47,40,1.5744527578353882,28.0,0.699999988079071,-0.6981460452079773,2.5924657023631936,3,2015,priv
